                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    292,                0.48135,                0.35914,                 1.0654,                0.93794,                   0.95,                0.96524,                0.88547,                0.50369,                0.34358,                 1.0924,              0.0010397,              0.0010397,              0.0010397
                    293,                0.49019,                0.37735,                 1.0873,                0.93087,                   0.95,                0.96163,                0.87447,                0.52524,                0.36755,                 1.1393,              0.0010364,              0.0010364,              0.0010364
                    294,                0.52052,                0.39012,                 1.0853,                0.91226,                   0.95,                0.95847,                0.87945,                0.51297,                0.36941,                  1.159,              0.0010331,              0.0010331,              0.0010331
                    295,                0.50554,                0.37322,                 1.1076,                0.93488,                 0.9125,                 0.9557,                0.87514,                0.52832,                0.38136,                 1.1628,              0.0010298,              0.0010298,              0.0010298
                    296,                0.53381,                0.39256,                 1.1005,                0.91292,                 0.9375,                0.95229,                0.86298,                0.55192,                0.40303,                  1.152,              0.0010265,              0.0010265,              0.0010265
                    297,                 0.5155,                0.39312,                 1.1076,                0.96181,                  0.875,                0.95815,                0.87506,                0.52688,                0.40366,                 1.1349,              0.0010232,              0.0010232,              0.0010232
                    298,                0.49128,                0.36045,                 1.0654,                0.98598,                 0.8875,                0.95991,                0.86933,                 0.4953,                0.37311,                 1.0922,              0.0010199,              0.0010199,              0.0010199
                    299,                0.47324,                 0.3587,                   1.06,                0.93761,                0.93926,                0.96436,                0.87556,                0.51029,                 0.3621,                 1.0906,              0.0010166,              0.0010166,              0.0010166
                    300,                0.47954,                0.35969,                 1.0724,                0.96671,                 0.9125,                0.96577,                0.88087,                 0.4991,                0.35735,                 1.0699,              0.0010133,              0.0010133,              0.0010133
                    301,                0.50768,                0.37185,                 1.0879,                0.94858,                0.92249,                0.96509,                0.87629,                0.50044,                0.38407,                 1.0887,                0.00101,                0.00101,                0.00101
                    302,                0.51195,                 0.3788,                 1.1079,                0.92709,                 0.9125,                0.97063,                0.85976,                0.51447,                 0.4071,                 1.0841,              0.0010067,              0.0010067,              0.0010067
                    303,                  0.515,                0.37474,                 1.0885,                0.93902,                 0.9125,                0.97019,                0.86934,                0.51736,                0.41394,                 1.1008,              0.0010034,              0.0010034,              0.0010034
                    304,                0.49342,                0.36704,                 1.0741,                0.94751,                 0.9125,                0.96876,                0.87756,                 0.5191,                0.39292,                 1.1099,              0.0010001,              0.0010001,              0.0010001
                    305,                0.51824,                0.37541,                 1.0787,                 0.9347,                  0.925,                0.96128,                0.87253,                0.55224,                0.40816,                 1.1333,              0.0009968,              0.0009968,              0.0009968
                    306,                0.49789,                0.38507,                 1.0659,                0.96253,                    0.9,                  0.965,                 0.8702,                0.52618,                0.39282,                 1.1378,              0.0009935,              0.0009935,              0.0009935
                    307,                0.49577,                0.36766,                  1.073,                 0.8878,                   0.95,                0.96043,                 0.8617,                0.54415,                0.41077,                 1.1256,              0.0009902,              0.0009902,              0.0009902
                    308,                 0.5257,                0.38544,                 1.0974,                0.95776,                    0.9,                0.95349,                0.87624,                0.50512,                0.40665,                 1.1148,              0.0009869,              0.0009869,              0.0009869
                    309,                 0.4976,                0.36563,                 1.0805,                 0.9864,                0.90679,                0.96115,                0.87731,                0.53858,                0.37574,                 1.1076,              0.0009836,              0.0009836,              0.0009836
                    310,                0.50711,                0.37833,                 1.0757,                0.99792,                 0.9125,                0.96467,                0.87158,                0.49913,                0.36572,                 1.0688,              0.0009803,              0.0009803,              0.0009803
                    311,                0.50037,                0.36414,                  1.079,                 0.9735,                0.91859,                0.97471,                0.89378,                0.47368,                0.35354,                 1.0391,               0.000977,               0.000977,               0.000977
                    312,                0.44556,                0.36012,                 1.0408,                0.97301,                0.90119,                0.97826,                0.88304,                0.50102,                0.34628,                 1.0885,              0.0009737,              0.0009737,              0.0009737
                    313,                0.48244,                0.35653,                 1.0563,                0.97897,                 0.8875,                0.97106,                  0.886,                0.51067,                0.36683,                 1.1318,              0.0009704,              0.0009704,              0.0009704
                    314,                0.45035,                0.35279,                 1.0373,                 0.9486,                0.92271,                0.97018,                0.88134,                0.52964,                0.36103,                 1.1352,              0.0009671,              0.0009671,              0.0009671
                    315,                0.48641,                0.37778,                 1.0741,                0.93728,                0.93404,                0.96446,                0.88155,                0.52013,                0.37287,                 1.1289,              0.0009638,              0.0009638,              0.0009638
                    316,                 0.4765,                0.34903,                 1.0743,                0.95954,                0.88929,                0.96479,                0.87036,                0.49634,                0.36679,                 1.0999,              0.0009605,              0.0009605,              0.0009605
                    317,                0.47537,                0.35518,                 1.0358,                0.97146,                    0.9,                0.96468,                0.88492,                0.51358,                0.37636,                 1.1416,              0.0009572,              0.0009572,              0.0009572
                    318,                0.47706,                0.34965,                 1.0535,                0.96039,                0.90924,                0.96378,                0.88178,                0.50306,                0.38892,                 1.1263,              0.0009539,              0.0009539,              0.0009539
                    319,                0.49383,                0.36662,                 1.0722,                0.97276,                 0.8927,                0.96729,                 0.8748,                0.52362,                0.40637,                 1.1004,              0.0009506,              0.0009506,              0.0009506
                    320,                0.49171,                0.38681,                 1.0659,                0.95219,                  0.925,                0.96658,                0.87495,                0.52413,                0.38324,                 1.1049,              0.0009473,              0.0009473,              0.0009473
                    321,                0.48488,                0.35265,                 1.0748,                0.93737,                0.93539,                0.96887,                0.87619,                0.51356,                0.37383,                 1.1181,               0.000944,               0.000944,               0.000944
                    322,                0.49798,                0.36268,                 1.0752,                0.93918,                 0.9375,                0.97235,                0.87947,                0.51635,                0.35094,                 1.0859,              0.0009407,              0.0009407,              0.0009407
                    323,                 0.5234,                0.36584,                 1.1078,                0.97248,                0.88333,                0.95849,                0.86445,                0.54433,                0.37379,                 1.1419,              0.0009374,              0.0009374,              0.0009374
                    324,                0.46495,                0.34554,                 1.0402,                0.97196,                 0.8875,                0.95773,                 0.8696,                0.55837,                0.37491,                 1.1931,              0.0009341,              0.0009341,              0.0009341
                    325,                0.50129,                0.34061,                 1.0826,                0.97294,                0.89889,                0.96023,                0.88505,                0.50028,                0.35327,                 1.0998,              0.0009308,              0.0009308,              0.0009308
                    326,                 0.4725,                0.36339,                 1.0775,                0.97237,                0.87976,                0.95722,                0.88722,                0.48357,                0.38024,                 1.0736,              0.0009275,              0.0009275,              0.0009275
                    327,                0.47604,                0.35323,                 1.0357,                0.89965,                   0.95,                0.95674,                0.86025,                0.53679,                 0.4187,                 1.1364,              0.0009242,              0.0009242,              0.0009242
                    328,                0.51778,                0.37096,                 1.0782,                0.90349,                0.93617,                 0.9542,                 0.8676,                 0.5101,                0.38716,                 1.1211,              0.0009209,              0.0009209,              0.0009209
                    329,                0.48385,                0.36584,                 1.0526,                0.97107,                 0.8625,                0.95862,                0.87622,                0.50682,                0.39626,                 1.0961,              0.0009176,              0.0009176,              0.0009176
                    330,                0.47669,                0.35111,                 1.0577,                0.93668,                0.92463,                0.95753,                0.87324,                0.54735,                0.37174,                 1.1564,              0.0009143,              0.0009143,              0.0009143
                    331,                0.49833,                 0.3673,                  1.083,                0.94864,                0.92345,                0.96361,                0.87546,                0.52639,                0.37941,                 1.1392,               0.000911,               0.000911,               0.000911
                    332,                0.51199,                0.38664,                 1.0941,                0.96548,                    0.9,                0.96093,                0.87033,                0.51812,                0.36815,                 1.1023,              0.0009077,              0.0009077,              0.0009077
                    333,                0.49074,                0.36202,                 1.0579,                0.95406,                 0.9125,                0.96481,                0.88076,                0.51131,                0.36933,                 1.0905,              0.0009044,              0.0009044,              0.0009044
                    334,                0.48284,                0.35206,                 1.0542,                0.93763,                 0.9125,                0.96689,                0.87782,                0.49872,                0.36793,                 1.0867,              0.0009011,              0.0009011,              0.0009011
                    335,                0.46093,                0.34575,                 1.0721,                0.95707,                 0.9125,                0.96907,                0.86985,                0.51484,                0.39452,                 1.0977,              0.0008978,              0.0008978,              0.0008978
                    336,                 0.4776,                0.34945,                 1.0578,                0.93224,                 0.9375,                0.96797,                0.87439,                0.48427,                0.41172,                  1.058,              0.0008945,              0.0008945,              0.0008945
                    337,                0.47416,                0.35045,                 1.0612,                0.93659,                0.92322,                0.96091,                0.87346,                0.49973,                0.41796,                 1.1034,              0.0008912,              0.0008912,              0.0008912
                    338,                0.46689,                0.34364,                 1.0466,                0.94792,                 0.9101,                0.96478,                0.87585,                0.51587,                0.38469,                 1.1308,              0.0008879,              0.0008879,              0.0008879
                    339,                0.48982,                0.35368,                 1.0628,                0.94595,                 0.9125,                0.96279,                0.86718,                0.51218,                0.38671,                 1.1072,              0.0008846,              0.0008846,              0.0008846
                    340,                0.47673,                0.34381,                 1.0607,                0.94486,                   0.95,                0.97422,                0.89394,                0.48408,                0.34563,                 1.0809,              0.0008813,              0.0008813,              0.0008813
                    341,                0.43939,                0.34917,                 1.0447,                0.93742,                0.93626,                0.96937,                0.88819,                0.49475,                0.35387,                 1.0797,               0.000878,               0.000878,               0.000878
                    342,                0.49956,                0.36742,                 1.0672,                0.95329,                 0.9125,                0.96393,                0.87636,                0.53475,                0.37795,                 1.1128,              0.0008747,              0.0008747,              0.0008747
                    343,                0.50162,                0.36276,                 1.0891,                0.92584,                0.93632,                 0.9635,                0.89095,                0.51642,                0.37614,                 1.1054,              0.0008714,              0.0008714,              0.0008714
                    344,                0.49375,                0.38552,                 1.0897,                0.94981,                0.94631,                0.96493,                0.86847,                0.52264,                0.36468,                 1.1034,              0.0008681,              0.0008681,              0.0008681
                    345,                0.46587,                0.36472,                 1.0528,                0.94972,                0.94452,                0.96794,                0.88137,                0.50091,                0.35986,                 1.0829,              0.0008648,              0.0008648,              0.0008648
                    346,                0.45988,                0.34631,                 1.0449,                0.93013,                 0.9375,                0.96762,                0.88035,                0.50491,                0.36326,                  1.088,              0.0008615,              0.0008615,              0.0008615
                    347,                0.47932,                0.36386,                 1.0841,                0.97244,                0.88208,                0.96296,                0.88037,                0.51548,                0.36444,                 1.1055,              0.0008582,              0.0008582,              0.0008582
                    348,                 0.4833,                0.38916,                 1.0807,                0.97275,                0.89247,                 0.9628,                0.88148,                0.52276,                0.35273,                  1.127,              0.0008549,              0.0008549,              0.0008549
                    349,                0.45987,                0.33685,                  1.063,                0.96084,                0.92023,                0.96321,                0.87761,                0.51586,                0.35615,                 1.1136,              0.0008516,              0.0008516,              0.0008516
                    350,                0.45194,                0.34276,                 1.0382,                 0.9717,                    0.9,                0.96188,                0.86367,                 0.5217,                0.39243,                 1.1096,              0.0008483,              0.0008483,              0.0008483
                    351,                0.49624,                0.35962,                 1.0613,                0.93617,                 0.9167,                 0.9683,                0.88359,                0.49422,                 0.3758,                 1.0782,               0.000845,               0.000845,               0.000845
                    352,                 0.4776,                0.35839,                 1.0627,                0.96123,                 0.9125,                0.96771,                0.87761,                0.49854,                 0.3502,                 1.0891,              0.0008417,              0.0008417,              0.0008417
                    353,                0.47794,                0.35938,                  1.074,                0.97112,                  0.925,                 0.9723,                0.87897,                0.49451,                0.32521,                 1.0909,              0.0008384,              0.0008384,              0.0008384
                    354,                0.48068,                0.36341,                 1.0994,                0.93724,                   0.95,                0.97259,                  0.882,                0.50054,                0.34159,                 1.0936,              0.0008351,              0.0008351,              0.0008351
                    355,                0.47065,                0.35409,                 1.0554,                0.94833,                   0.95,                0.97282,                0.89122,                0.49184,                0.34587,                 1.0929,              0.0008318,              0.0008318,              0.0008318
                    356,                0.49458,                0.35757,                 1.0574,                0.96345,                   0.95,                0.97951,                0.88993,                0.49543,                0.34798,                 1.0854,              0.0008285,              0.0008285,              0.0008285
                    357,                0.47677,                0.35601,                 1.0727,                 0.9847,                  0.925,                0.96501,                0.88856,                0.53137,                0.34527,                 1.1127,              0.0008252,              0.0008252,              0.0008252
                    358,                 0.4754,                0.35886,                 1.0535,                0.97401,                0.93698,                0.96586,                0.88933,                0.51652,                0.34573,                 1.0997,              0.0008219,              0.0008219,              0.0008219
                    359,                0.46454,                0.33577,                 1.0416,                0.96118,                0.92862,                0.96966,                0.89139,                 0.4979,                0.34266,                  1.097,              0.0008186,              0.0008186,              0.0008186
                    360,                0.45973,                0.34421,                 1.0444,                 0.9041,                   0.95,                 0.9621,                0.87599,                0.50601,                0.37998,                 1.0901,              0.0008153,              0.0008153,              0.0008153
                    361,                0.44962,                0.33869,                 1.0365,                0.91378,                   0.95,                0.96594,                0.88346,                0.49531,                0.39546,                 1.0697,               0.000812,               0.000812,               0.000812
                    362,                0.46021,                0.33894,                 1.0395,                0.90193,                   0.95,                0.95932,                0.87254,                0.50575,                0.38708,                 1.0936,              0.0008087,              0.0008087,              0.0008087
                    363,                0.45394,                0.34079,                 1.0493,                0.94728,                0.89847,                0.96165,                0.88538,                0.49849,                0.37209,                 1.0688,              0.0008054,              0.0008054,              0.0008054
                    364,                0.48768,                0.33557,                 1.0627,                0.95723,                 0.9375,                0.97052,                0.87981,                0.51457,                0.34813,                    1.1,              0.0008021,              0.0008021,              0.0008021
                    365,                0.46876,                0.34638,                 1.0353,                0.97302,                 0.9125,                0.97107,                0.89386,                0.47722,                0.33297,                 1.0666,              0.0007988,              0.0007988,              0.0007988
                    366,                0.46745,                0.34595,                 1.0635,                0.95772,                  0.925,                0.96556,                0.88366,                0.49824,                0.34492,                 1.0847,              0.0007955,              0.0007955,              0.0007955
                    367,                0.46087,                0.34182,                 1.0494,                0.97361,                0.92234,                0.97184,                 0.8937,                0.48313,                0.35754,                 1.0618,              0.0007922,              0.0007922,              0.0007922
                    368,                0.45176,                0.33724,                 1.0514,                0.95511,                    0.9,                0.96324,                0.89226,                0.50963,                0.37728,                 1.1138,              0.0007889,              0.0007889,              0.0007889
                    369,                0.44908,                0.34004,                 1.0454,                0.95895,                    0.9,                0.96333,                 0.8782,                0.51623,                0.36863,                 1.1213,              0.0007856,              0.0007856,              0.0007856
                    370,                0.48235,                0.33983,                  1.069,                0.96098,                0.92348,                   0.97,                0.88967,                0.49302,                0.33842,                 1.0645,              0.0007823,              0.0007823,              0.0007823
                    371,                 0.4577,                0.34719,                  1.053,                 0.9605,                0.91187,                0.96839,                0.88627,                0.49832,                0.35265,                 1.0813,               0.000779,               0.000779,               0.000779
                    372,                0.48016,                0.33889,                 1.0577,                0.92713,                 0.9375,                0.96716,                0.88393,                0.48438,                0.36293,                 1.0672,              0.0007757,              0.0007757,              0.0007757
                    373,                0.44608,                0.32032,                  1.037,                0.95768,                   0.95,                0.97341,                0.89349,                0.48166,                0.33893,                 1.0453,              0.0007724,              0.0007724,              0.0007724
                    374,                0.44371,                0.33247,                 1.0364,                0.98596,                  0.925,                0.96512,                0.90037,                0.45736,                0.34448,                 1.0158,              0.0007691,              0.0007691,              0.0007691
                    375,                0.43612,                0.31583,                 1.0188,                0.96073,                0.91737,                0.96277,                 0.8863,                0.48795,                0.37846,                 1.0774,              0.0007658,              0.0007658,              0.0007658
                    376,                0.47748,                0.36354,                 1.0549,                0.96137,                0.93327,                0.96491,                0.89217,                 0.4931,                0.34576,                 1.0864,              0.0007625,              0.0007625,              0.0007625
                    377,                0.43658,                  0.342,                 1.0398,                0.94667,                 0.9375,                0.96349,                0.89402,                0.50579,                0.35649,                 1.0965,              0.0007592,              0.0007592,              0.0007592
                    378,                0.42786,                0.34121,                 1.0284,                 0.9454,                  0.925,                0.96021,                0.87301,                 0.5332,                0.36209,                 1.1331,              0.0007559,              0.0007559,              0.0007559
                    379,                0.45049,                0.33755,                 1.0494,                0.95901,                  0.925,                0.96339,                0.88207,                0.52286,                0.36101,                 1.1133,              0.0007526,              0.0007526,              0.0007526
                    380,                0.46115,                0.33167,                 1.0392,                0.97147,                    0.9,                0.96843,                0.88535,                0.52124,                 0.3603,                 1.1066,              0.0007493,              0.0007493,              0.0007493
                    381,                0.45017,                0.32943,                 1.0446,                 0.9767,                 0.8875,                0.96463,                0.88346,                0.51169,                0.38195,                 1.0964,               0.000746,               0.000746,               0.000746
                    382,                0.44716,                0.33437,                 1.0539,                0.96703,                    0.9,                0.95896,                0.87894,                0.49557,                0.38593,                 1.0785,              0.0007427,              0.0007427,              0.0007427
                    383,                 0.4668,                0.34546,                   1.06,                0.98627,                0.89824,                0.95918,                 0.8867,                0.48296,                 0.3907,                 1.0663,              0.0007394,              0.0007394,              0.0007394
                    384,                0.43633,                 0.3321,                 1.0271,                0.97331,                0.91185,                0.96892,                0.88562,                0.49243,                 0.3595,                 1.0618,              0.0007361,              0.0007361,              0.0007361
                    385,                0.43323,                0.33245,                 1.0284,                   0.96,                0.90003,                0.96019,                0.88793,                0.49648,                0.35014,                 1.0673,              0.0007328,              0.0007328,              0.0007328
                    386,                0.45564,                0.34916,                 1.0614,                0.95966,                 0.9125,                0.96233,                0.88739,                0.48756,                0.33109,                 1.0626,              0.0007295,              0.0007295,              0.0007295
                    387,                0.46933,                0.34223,                  1.053,                 0.9365,                 0.9375,                0.97048,                0.88054,                0.47856,                0.34012,                 1.0418,              0.0007262,              0.0007262,              0.0007262
                    388,                0.45368,                0.33121,                 1.0359,                0.96266,                    0.9,                0.96203,                0.86843,                0.51897,                0.35284,                 1.1027,              0.0007229,              0.0007229,              0.0007229
                    389,                0.43792,                0.31572,                 1.0352,                0.93636,                 0.9197,                0.96184,                 0.8693,                0.53014,                0.36319,                 1.1044,              0.0007196,              0.0007196,              0.0007196
                    390,                0.47189,                 0.3495,                 1.0764,                0.96037,                0.90877,                0.96412,                0.87394,                0.51971,                0.36743,                 1.0858,              0.0007163,              0.0007163,              0.0007163
                    391,                  0.478,                0.35397,                 1.0609,                  0.971,                 0.8875,                0.96326,                0.88772,                0.51687,                0.36296,                 1.0903,               0.000713,               0.000713,               0.000713
                    392,                0.45368,                0.33791,                 1.0389,                0.97283,                0.89524,                0.96277,                0.87779,                0.52536,                0.35037,                 1.1188,              0.0007097,              0.0007097,              0.0007097
                    393,                0.46562,                0.33869,                 1.0581,                0.98534,                    0.9,                 0.9629,                0.87146,                0.51456,                0.35934,                 1.1052,              0.0007064,              0.0007064,              0.0007064
                    394,                0.43152,                0.31982,                 1.0253,                 0.9339,                 0.9375,                0.96146,                0.88209,                0.48718,                0.35163,                 1.0713,              0.0007031,              0.0007031,              0.0007031
                    395,                0.45703,                0.33233,                 1.0443,                0.96098,                 0.9235,                0.96419,                0.87893,                0.48237,                 0.3559,                 1.0466,              0.0006998,              0.0006998,              0.0006998
                    396,                0.44872,                 0.3284,                 1.0534,                0.95808,                 0.9125,                0.96566,                0.87868,                0.49238,                0.35374,                 1.0706,              0.0006965,              0.0006965,              0.0006965
                    397,                0.45306,                0.34314,                 1.0372,                0.95802,                 0.9125,                0.97011,                0.88422,                0.49614,                0.33807,                 1.0826,              0.0006932,              0.0006932,              0.0006932
                    398,                0.43933,                0.32599,                 1.0355,                0.93743,                  0.925,                0.96476,                0.89089,                0.48301,                0.33458,                 1.0697,              0.0006899,              0.0006899,              0.0006899
                    399,                0.45201,                0.32991,                 1.0391,                0.94539,                  0.925,                0.96499,                0.88937,                0.49792,                0.32652,                 1.0828,              0.0006866,              0.0006866,              0.0006866
                    400,                0.43779,                0.33102,                 1.0392,                0.93797,                0.94514,                 0.9705,                0.88692,                 0.5124,                0.33373,                 1.0821,              0.0006833,              0.0006833,              0.0006833
                    401,                0.43858,                 0.3288,                 1.0551,                0.97352,                0.91906,                0.96642,                0.87881,                0.51291,                0.32085,                 1.0854,                0.00068,                0.00068,                0.00068
                    402,                0.46297,                0.33002,                 1.0379,                0.94524,                   0.95,                0.96456,                0.87903,                0.50235,                0.32547,                 1.0905,              0.0006767,              0.0006767,              0.0006767
                    403,                0.43718,                0.33002,                 1.0492,                0.96455,                  0.925,                0.97245,                0.89125,                0.50615,                0.34055,                  1.099,              0.0006734,              0.0006734,              0.0006734
                    404,                0.44798,                0.32997,                  1.035,                0.96452,                  0.925,                0.97307,                0.89297,                0.49694,                0.34083,                 1.0786,              0.0006701,              0.0006701,              0.0006701
                    405,                0.42976,                0.31976,                 1.0187,                0.94348,                 0.9375,                0.97328,                0.89024,                0.47218,                0.35178,                  1.044,              0.0006668,              0.0006668,              0.0006668
                    406,                0.42922,                 0.3167,                 1.0444,                0.97971,                    0.9,                0.97424,                0.88466,                0.45796,                0.36746,                 1.0296,              0.0006635,              0.0006635,              0.0006635
                    407,                0.43138,                   0.32,                  1.044,                0.98066,                 0.9125,                0.96859,                 0.8962,                0.42308,                0.34987,                0.99428,              0.0006602,              0.0006602,              0.0006602
                    408,                0.42726,                 0.3253,                 1.0415,                0.97259,                  0.925,                0.96985,                0.89212,                0.46025,                0.36129,                 1.0292,              0.0006569,              0.0006569,              0.0006569
                    409,                0.42793,                0.33748,                 1.0258,                0.97253,                  0.925,                0.96702,                 0.8996,                0.47416,                0.34108,                  1.075,              0.0006536,              0.0006536,              0.0006536
                    410,                0.44857,                0.32947,                 1.0479,                0.96273,                  0.925,                0.96609,                0.90317,                0.47947,                0.33521,                 1.0861,              0.0006503,              0.0006503,              0.0006503
                    411,                0.44281,                0.34228,                 1.0395,                0.98604,                 0.9125,                0.96574,                 0.8977,                0.47758,                0.33753,                 1.0783,               0.000647,               0.000647,               0.000647
                    412,                0.45335,                0.34114,                 1.0208,                0.95692,                 0.9125,                0.96305,                0.87703,                0.52274,                0.35875,                 1.1451,              0.0006437,              0.0006437,              0.0006437
                    413,                 0.4536,                0.32203,                 1.0347,                0.95582,                 0.9125,                0.96211,                0.88544,                0.51239,                0.36707,                  1.116,              0.0006404,              0.0006404,              0.0006404
                    414,                0.41813,                0.31765,                 1.0135,                0.97284,                 0.8956,                0.96228,                  0.886,                0.50322,                0.36398,                  1.092,              0.0006371,              0.0006371,              0.0006371
                    415,                0.42668,                 0.3198,                 1.0129,                0.95883,                    0.9,                 0.9631,                0.88183,                0.49889,                0.35988,                 1.0846,              0.0006338,              0.0006338,              0.0006338
                    416,                0.43718,                0.31575,                 1.0173,                0.96151,                 0.9367,                0.96588,                0.89307,                0.49051,                0.33379,                 1.0772,              0.0006305,              0.0006305,              0.0006305
                    417,                0.42849,                0.32061,                 1.0356,                0.95212,                  0.925,                0.96606,                0.89417,                0.49872,                0.33928,                 1.0733,              0.0006272,              0.0006272,              0.0006272
                    418,                0.45048,                0.33579,                 1.0431,                0.94924,                0.93512,                0.96376,                0.90208,                0.47633,                0.33743,                  1.063,              0.0006239,              0.0006239,              0.0006239
                    419,                0.44523,                0.32852,                 1.0399,                0.99246,                 0.9125,                0.96788,                0.90048,                0.49255,                0.31888,                 1.0771,              0.0006206,              0.0006206,              0.0006206
                    420,                0.40527,                0.30874,                 1.0209,                      1,                  0.912,                0.96603,                0.89342,                0.50156,                 0.3235,                 1.0876,              0.0006173,              0.0006173,              0.0006173
                    421,                0.41666,                0.31836,                 1.0299,                0.97272,                 0.9375,                0.96598,                0.89294,                0.49042,                0.33154,                 1.0745,               0.000614,               0.000614,               0.000614
                    422,                0.41827,                0.30413,                 1.0152,                0.97852,                 0.9125,                0.96599,                0.88718,                 0.4854,                0.33201,                 1.0669,              0.0006107,              0.0006107,              0.0006107
                    423,                0.43827,                0.32729,                 1.0222,                0.98661,                0.92079,                0.96581,                0.89772,                0.47921,                0.35522,                 1.0439,              0.0006074,              0.0006074,              0.0006074
                    424,                0.41834,                0.30705,                 1.0244,                0.97889,                  0.925,                0.96476,                 0.8948,                0.47604,                0.35469,                 1.0565,              0.0006041,              0.0006041,              0.0006041
                    425,                0.42285,                0.31449,                 1.0168,                 0.9942,                 0.9125,                0.95379,                0.88434,                0.50243,                0.34273,                 1.0993,              0.0006008,              0.0006008,              0.0006008
